Radiant_Score,Dire_Score,Win,Radiant_Gold_Per_Minute_Per_Game,Radiant_XP_Per_Minute_Per_Game,Radiant_Lane_Efficient_Points_Per_Game,Radiant_Stuns_Per_Game,Radiant_Tower_Kills_Per_Game,Radiant_Actions_Per_Minute,Dire_Gold_Per_Minute_Per_Game,Dire_XP_Per_Minute_Per_Game,Dire_Lane_Efficient_Points_Per_Game,Dire_Stuns_Per_Game,Dire_Tower_Kills_Per_Game,Dire_Actions_Per_Minute
30,34,0,2470.17,2440.2200000000003,339.39,155.39,7.2700000000000005,883.14,2379.8799999999997,2335.1,307.81,151.56,6.13,1233.71
27,19,0,2553.62,2542.95,260.38,127.50999999999999,5.7,666.75,2385.33,2331.38,300.88,155.33,5.87,1035.95
32,24,1,2411.5699999999997,2346.56,290.15000000000003,146.81,6.24,851.09,2379.88,2335.1000000000004,307.81,151.56,6.13,1233.71
21,4,0,2571.79,2555.34,306.24,134.62,7.290000000000001,1088.69,2379.88,2335.1000000000004,307.81,151.56,6.13,1233.71
14,6,0,2662.58,2463.2400000000002,340.51,102.58,9.209999999999999,1034.3,2379.88,2335.1000000000004,307.80999999999995,151.56,6.13,1233.71
36,10,0,2533.1000000000004,2374.56,323.28,93.66000000000001,9.260000000000002,936.1700000000001,2385.33,2331.38,300.88,155.33,5.87,1035.95
22,38,1,2355.41,2323.27,292.43,118.01000000000002,5.370000000000001,737.9,2385.33,2331.38,300.88,155.33,5.87,1035.95
29,11,0,2153.81,2554.12,270.82,212.62,4.84,1519.9899999999998,2337.19,2661.09,296.71,145.39,6.64,983.93
39,30,1,2332.8100000000004,2663.15,309.33000000000004,163.15,12.91,1055.84,2275.8799999999997,2454.0,298.67,137.46,6.1899999999999995,1069.2900000000002
0,0,1,2355.41,2323.2700000000004,292.43,118.00999999999999,5.369999999999999,737.9,2385.33,2331.38,300.88,155.33,5.87,1035.95
23,32,1,2344.4100000000003,2590.0099999999998,313.73,144.68,6.32,1276.78,2097.82,2367.4,293.71999999999997,134.76999999999998,5.71,1077.99
30,26,0,2225.9399999999996,2415.6399999999994,302.88,122.61000000000001,5.33,1381.46,2097.82,2367.4,293.71999999999997,134.76999999999998,5.71,1077.99
20,31,1,2376.07,2343.77,305.01000000000005,176.34,6.43,1010.0799999999999,2379.88,2335.1,307.81,151.56,6.13,1233.71
22,50,1,1725.2000000000003,1731.6699999999998,264.43,138.38,2.56,807.5400000000001,2453.39,2412.12,315.8,158.91,6.32,1240.61
12,40,1,2225.94,2415.64,302.88,122.61,5.33,1381.46,2097.82,2367.4,293.71999999999997,134.76999999999998,5.71,1077.99
17,32,1,2307.99,2612.57,303.85,151.71,6.54,896.16,2275.88,2454.0,298.66999999999996,137.46,6.1899999999999995,1069.29
0,0,1,2243.4300000000003,2236.73,281.99,151.48000000000002,5.36,724.47,2472.54,2476.24,342.84999999999997,135.49,7.5200000000000005,781.78
12,28,1,2390.75,2460.62,294.8,160.9,5.89,697.5,2473.5399999999995,2406.4300000000003,319.18,155.26,7.130000000000001,886.1899999999999
18,18,0,1921.1900000000003,2017.2100000000003,279.42,158.72,3.3100000000000005,1383.32,2473.5399999999995,2406.4300000000003,319.18,155.26,7.130000000000001,886.1899999999999
34,23,0,2331.1800000000003,2634.37,312.53,135.9,7.64,921.71,2337.19,2661.09,296.71,145.39000000000001,6.64,983.9300000000001
33,9,0,2130.61,2470.85,284.23,144.79,5.71,780.8399999999999,2337.19,2661.09,296.71,145.39,6.64,983.93
20,37,1,2207.04,2517.63,280.57,134.82,5.800000000000001,1099.61,2337.19,2661.09,296.71,145.39000000000001,6.64,983.9300000000001
27,42,0,2551.34,2539.58,322.35,117.31,4.949999999999999,1227.1200000000001,2583.02,2500.8100000000004,329.7,141.85,7.15,1342.11
27,55,1,2083.66,1983.11,265.06,119.71000000000001,5.05,952.48,2453.39,2412.12,315.8,158.91,6.32,1240.6100000000001
8,11,1,2676.62,2673.89,341.33,172.24,8.540000000000001,952.2800000000001,2473.54,2406.4300000000003,319.17999999999995,155.26,7.13,886.1899999999999
15,29,1,2535.01,2490.71,312.76,164.34000000000003,7.390000000000001,1122.37,2599.2,2503.2200000000003,338.19,147.89,7.8100000000000005,1046.03
24,32,1,1967.1399999999999,1966.7199999999998,284.44,123.82,3.91,752.47,2385.33,2331.38,300.88,155.33,5.87,1035.95
19,4,0,2493.81,2466.8900000000003,314.51000000000005,188.35999999999999,6.22,1009.5900000000001,2385.33,2331.38,300.88,155.33,5.87,1035.95
35,34,0,2715.7599999999998,2697.6399999999994,316.09,189.55,7.499999999999999,1127.05,2599.2,2503.2200000000003,338.19,147.89,7.8100000000000005,1046.03
27,38,0,2715.76,2697.64,316.09,189.54999999999998,7.5,1127.0500000000002,2599.2,2503.2200000000003,338.19,147.89,7.8100000000000005,1046.03
36,24,0,2337.19,2661.09,296.71,145.39,6.640000000000001,983.93,2130.6099999999997,2470.8500000000004,284.23,144.79,5.71,780.84
23,32,1,2344.41,2590.01,313.73,144.68000000000004,6.32,1276.78,2097.8199999999997,2367.4,293.72,134.77,5.71,1077.99
2,19,1,2225.94,2415.64,302.88,122.61,5.33,1381.46,2097.82,2367.4,293.72,134.76999999999998,5.71,1077.99
22,34,1,2344.41,2590.0099999999998,313.73,144.68,6.32,1276.7800000000002,2097.82,2367.4,293.72,134.76999999999998,5.71,1077.99
25,13,0,2181.32,2496.91,289.8,215.24999999999997,3.97,2217.37,2225.94,2415.64,302.88,122.61,5.329999999999999,1381.46
12,25,1,2026.34,2409.12,260.06,235.77,5.74,769.7099999999999,2225.94,2415.64,302.88000000000005,122.61,5.329999999999999,1381.46
25,8,0,2118.13,2422.2200000000003,283.95,160.39,5.22,1409.1399999999999,2265.04,2476.29,306.02,149.38,4.96,1357.4199999999998
19,4,0,2172.84,2503.5299999999997,279.75,150.63,6.4,1233.5199999999998,2337.19,2661.09,296.71,145.39000000000001,6.64,983.9300000000001
28,14,0,1950.99,2317.33,243.14999999999998,176.13,3.27,995.06,2337.19,2661.09,296.71,145.39000000000001,6.64,983.9300000000001
0,0,1,2255.12,2258.08,258.86,201.98,4.180000000000001,1355.9899999999998,2505.82,2454.6000000000004,321.83,124.48000000000002,6.98,828.65
0,0,0,2472.54,2476.24,342.85,135.49,7.5200000000000005,781.78,2151.99,2171.87,282.4,152.1,4.71,865.9399999999999
0,0,0,2726.3199999999997,2660.34,351.05,151.5,8.55,933.1800000000001,2282.12,2262.88,282.96,135.91,5.17,799.6899999999999
24,3,0,2021.08,2267.63,243.38,154.14000000000004,4.66,968.0200000000001,2199.93,2468.61,300.04999999999995,136.3,5.71,1262.24
7,30,1,2317.08,2592.29,308.76,126.84,7.47,1058.3,2199.93,2468.6099999999997,300.04999999999995,136.3,5.71,1262.2399999999998
28,12,0,2385.12,2576.64,293.36,125.74000000000001,7.0,999.16,2199.93,2468.6099999999997,300.04999999999995,136.3,5.71,1262.2399999999998
41,30,0,2425.6,2631.0200000000004,296.9,120.81,4.680000000000001,1312.79,2312.4700000000003,2497.6899999999996,293.31,130.22,5.57,1186.1100000000001
0,0,0,2490.9100000000003,2417.48,291.37,125.43,5.6,1422.83,2341.8199999999997,2327.3599999999997,302.73,138.44,5.960000000000001,796.4999999999999
0,0,0,2372.5299999999997,2212.7200000000003,311.86,112.72999999999999,6.18,797.01,2282.12,2262.88,282.96,135.91000000000003,5.17,799.6899999999999
0,0,1,2477.73,2450.34,311.96999999999997,160.91,6.619999999999999,1062.16,2282.12,2262.88,282.96000000000004,135.91,5.17,799.6899999999999
42,41,0,2191.46,2536.56,288.98,147.12,5.68,1020.9100000000001,2136.0099999999998,2425.48,280.59,123.39,5.25,796.12
17,47,1,2385.12,2576.64,293.36,125.74000000000001,7.0,999.1600000000001,2199.93,2468.61,300.05,136.3,5.71,1262.24
43,16,0,2084.19,2345.93,266.69,154.9,4.29,1075.45,2312.47,2497.69,293.31,130.22,5.57,1186.1100000000001
29,4,0,2275.15,2508.9900000000002,293.8,145.91,5.6000000000000005,1303.09,2135.69,2381.29,269.83,137.76,4.27,983.7700000000001
10,33,1,2019.07,2476.9300000000003,265.38,140.92,5.460000000000001,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
32,43,1,2275.15,2508.9900000000002,293.79999999999995,145.91,5.6,1303.0900000000001,2135.6899999999996,2381.29,269.83,137.76,4.27,983.7700000000001
21,42,1,1938.21,2315.94,246.3,155.45000000000002,3.3099999999999996,1499.9,2265.46,2491.01,276.02,140.52,5.34,1078.86
48,38,0,1811.0900000000001,2138.5,251.28999999999996,118.26000000000002,4.83,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
37,33,0,2570.91,2928.11,350.39,111.68,8.41,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
27,16,0,2273.98,2693.54,273.75,180.03,7.300000000000001,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
30,16,0,2225.9399999999996,2415.6400000000003,302.88,122.61,5.33,1381.46,2351.09,2506.02,282.71,129.84,6.18,1266.42
34,43,1,2254.46,2536.6400000000003,303.5,178.72,4.489999999999999,1244.19,2186.23,2393.7000000000003,315.11,135.77,4.98,915.24
29,26,0,2675.21,2838.06,353.94,135.62,9.18,1122.83,2186.23,2393.7000000000003,315.11,135.77,4.98,915.24
19,42,1,2076.03,2442.52,255.04999999999998,157.91,4.79,912.1899999999999,2207.17,2562.98,272.15999999999997,174.88,4.99,1154.97
5,18,1,1592.56,2091.9,229.17999999999998,115.68,1.7,1429.6399999999999,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
27,40,1,2192.16,2677.19,290.08,142.1,5.68,1380.07,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
13,33,1,2257.4,2788.2900000000004,308.42999999999995,137.6,6.13,1233.75,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
30,5,0,2031.9799999999998,2349.17,251.82999999999998,95.81,6.31,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
18,33,1,2570.9100000000003,2928.11,350.39,111.67999999999999,8.41,0.0,2263.16,2689.0200000000004,314.16,134.71,5.8,0.0
12,23,1,2113.12,2509.9799999999996,297.89,129.72,3.0,753.0799999999999,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1000000000001
24,8,0,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2263.16,2689.0200000000004,314.16,134.71,5.8,0.0
26,15,0,2541.94,2750.1,356.67,147.57,7.39,1199.44,2186.23,2393.7000000000003,315.10999999999996,135.77,4.98,915.24
26,3,0,2330.95,2591.09,316.2,116.28,8.91,953.28,2199.93,2468.61,300.05,136.3,5.709999999999999,1262.24
32,10,0,2425.6000000000004,2631.02,296.9,120.81,4.68,1312.79,2312.47,2497.69,293.31,130.22,5.57,1186.1100000000001
31,41,1,2307.99,2612.5699999999997,303.85,151.71,6.539999999999999,896.16,2312.47,2497.69,293.31,130.22,5.57,1186.1100000000001
14,43,1,2254.46,2536.6400000000003,303.5,178.72,4.489999999999999,1244.19,2186.23,2393.7000000000003,315.11,135.77,4.98,915.24
24,13,0,2497.55,2656.91,348.56,140.74,8.44,1149.56,2265.46,2491.01,276.02,140.51999999999998,5.34,1078.86
38,48,1,2072.05,2367.21,309.78000000000003,152.99,4.840000000000001,870.6800000000001,2265.46,2491.01,276.02,140.51999999999998,5.34,1078.86
15,32,1,2275.15,2508.9900000000002,293.8,145.91,5.6,1303.0900000000001,2265.46,2491.01,276.02,140.52,5.34,1078.8600000000001
36,29,0,1751.88,2069.84,213.74,111.03,3.21,1056.72,2265.46,2491.01,276.02,140.51999999999998,5.34,1078.8600000000001
25,20,1,2413.54,2761.2,312.4,149.81,6.85,1042.95,2292.47,2605.94,302.46,164.75,5.94,1114.05
39,56,1,2176.16,2499.14,280.86,157.24,6.3999999999999995,1301.33,2207.17,2562.98,272.15999999999997,174.88,4.99,1154.97
33,16,0,2207.17,2562.98,272.16,174.88,4.989999999999999,1154.97,2076.03,2442.52,255.05,157.91,4.79,912.19
14,25,1,2303.48,2841.11,314.28,157.33,6.47,1322.55,2393.64,2590.9500000000003,311.43,91.35999999999999,7.05,990.96
21,18,0,2535.08,2525.12,321.53,175.22,7.42,1025.96,2432.6099999999997,2409.4700000000003,311.32,162.45999999999998,5.949999999999999,1192.04
6,16,1,2501.26,2427.51,318.44000000000005,130.12,7.1499999999999995,1044.29,2529.12,2468.82,324.74,148.56,7.65,1217.6299999999999
27,5,0,2235.01,2245.81,290.69,178.2,5.220000000000001,790.49,2616.27,2564.7200000000003,343.59,150.63,7.76,1175.37
30,16,0,2522.3199999999997,2439.9900000000002,319.68,136.57,7.319999999999999,1419.27,2509.72,2521.91,299.79999999999995,119.75999999999999,5.22,1268.92
32,10,0,2284.55,2603.88,304.5,136.89999999999998,5.49,1117.71,2370.3,2628.2299999999996,325.65,113.54999999999998,7.050000000000001,1298.41
0,0,1,1691.36,1604.1399999999999,188.54,124.99000000000001,2.84,561.21,2463.46,2457.95,307.75,146.01,6.45,869.26
29,8,0,2167.96,2507.81,292.42999999999995,168.41,5.08,1052.01,2416.72,2627.59,326.54,111.02000000000001,10.34,1264.1200000000001
32,33,1,2384.66,2699.5099999999998,301.35,157.70999999999998,6.0,1031.07,2431.5,2737.11,309.68999999999994,155.86,6.960000000000001,1182.57
0,0,1,2452.87,2443.7799999999997,313.1,150.51999999999998,6.41,1050.6799999999998,2596.46,2546.18,329.53,130.45,7.989999999999999,1051.75
25,10,0,2373.32,2339.22,303.0,123.28,6.67,1056.71,2462.15,2445.63,304.89,121.38,6.02,1275.23
11,25,1,2167.96,2507.8100000000004,292.42999999999995,168.41000000000003,5.08,1052.01,2416.72,2627.59,326.54,111.01999999999998,10.34,1264.1200000000001
8,25,1,2113.39,2382.09,279.75,139.48999999999998,5.640000000000001,1079.81,2377.13,2602.69,328.25,119.13999999999999,9.540000000000001,1259.2
13,28,1,2522.32,2439.99,319.68,136.57,7.319999999999999,1419.27,2509.72,2521.91,299.79999999999995,119.75999999999999,5.22,1268.92
37,23,0,2106.06,2348.33,272.65999999999997,167.19,5.659999999999999,1517.63,2275.15,2508.9900000000002,293.8,145.91,5.6,1303.09
5,23,1,2539.12,2831.9800000000005,350.96999999999997,179.10000000000002,7.0,950.94,2203.09,2352.5699999999997,292.5,173.59,5.56,1233.9299999999998
21,45,1,2613.15,2859.33,356.44999999999993,163.9,8.48,947.77,2203.09,2352.5699999999997,292.5,173.59,5.56,1233.9299999999998
25,6,0,2247.4900000000002,2546.6400000000003,278.74,175.14000000000001,5.31,1905.07,2275.15,2508.9900000000002,293.8,145.91,5.6,1303.0900000000001
11,32,1,2211.1,2391.25,283.21999999999997,128.22,5.89,1567.3300000000002,2213.35,2320.23,280.52,151.18,5.21,1161.98
39,34,0,2290.57,2710.87,296.19000000000005,184.82999999999998,5.82,1165.34,2360.9100000000003,2600.09,304.12,186.22999999999996,5.43,1310.26
0,0,1,2658.69,2581.21,369.78000000000003,125.41,8.61,2206.81,2463.46,2457.95,307.75,146.01,6.449999999999999,869.26
11,30,1,2460.12,2359.0,308.48,163.59,6.28,1315.19,2509.7200000000003,2521.91,299.79999999999995,119.75999999999999,5.22,1268.9199999999998
26,30,1,2187.93,2772.33,283.9,194.39,5.31,1285.3400000000001,2449.8,2820.4700000000003,314.39,164.98,7.31,1138.42
34,10,0,2173.41,2711.1400000000003,296.84000000000003,151.71,6.43,0.0,2216.2799999999997,2702.19,290.88,160.25,6.14,0.0
38,36,0,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2263.16,2689.02,314.15999999999997,134.70999999999998,5.8,0.0
35,24,0,1720.43,2133.69,228.11,137.34999999999997,3.5300000000000002,0.0,2263.16,2689.02,314.15999999999997,134.70999999999998,5.8,0.0
29,35,1,2113.12,2509.9799999999996,297.89,129.72,3.0,753.0799999999999,2534.7,2795.0400000000004,343.88,125.17000000000002,8.06,1051.1
10,31,1,1707.3500000000001,2191.76,237.55,125.14,3.54,0.0,2263.16,2689.02,314.15999999999997,134.70999999999998,5.8,0.0
24,8,0,1720.4299999999998,2133.69,228.11,137.35,3.5300000000000002,0.0,2263.16,2689.02,314.15999999999997,134.70999999999998,5.8,0.0
35,14,0,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2263.16,2689.02,314.15999999999997,134.70999999999998,5.8,0.0
37,20,0,2087.3900000000003,2554.02,292.72,133.71,5.86,0.0,2263.16,2689.02,314.16,134.71,5.800000000000001,0.0
12,26,1,2087.3900000000003,2554.02,292.71999999999997,133.71,5.86,0.0,2263.16,2689.02,314.16,134.71,5.800000000000001,0.0
46,28,0,1330.1499999999999,1820.6999999999998,159.2,117.15,0.8500000000000001,0.0,2263.16,2689.02,314.16,134.71,5.800000000000001,0.0
31,17,0,1629.2199999999998,2029.9399999999998,219.48000000000002,87.93,3.04,862.3299999999998,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
35,16,0,2284.55,2603.88,304.5,136.9,5.49,1117.71,2370.3,2628.2300000000005,325.65,113.55000000000001,7.050000000000001,1298.41
31,31,0,2400.04,2604.67,310.82,148.79000000000002,10.54,1090.44,2582.7,2761.5999999999995,349.79,138.44,10.51,1296.18
8,27,1,2321.54,2591.69,292.11,138.25,6.06,1304.23,2444.3999999999996,2660.49,324.73,113.41,9.98,1293.75
15,29,1,2290.9,2605.95,306.03,153.89,6.460000000000001,1035.06,2614.7200000000003,2744.91,347.40000000000003,143.15,10.62,1365.8000000000002
7,27,1,2284.55,2603.8799999999997,304.5,136.89999999999998,5.49,1117.71,2370.3,2628.2299999999996,325.65,113.54999999999998,7.049999999999999,1298.4099999999999
25,15,0,2537.11,2720.13,312.12,159.43,7.199999999999999,882.67,2553.74,2792.5499999999997,304.76,150.49,6.0600000000000005,1116.74
29,33,0,2101.22,2358.44,281.81,163.31,4.250000000000001,1317.14,2203.09,2352.5699999999997,292.5,173.59,5.5600000000000005,1233.93
38,21,0,2203.74,2677.63,315.15999999999997,144.03,7.26,0.0,2263.16,2689.0200000000004,314.15999999999997,134.70999999999998,5.800000000000001,0.0
43,17,0,2269.42,2805.54,303.79,174.52,5.24,0.0,2263.16,2689.0200000000004,314.15999999999997,134.70999999999998,5.800000000000001,0.0
31,14,0,1811.09,2138.5,251.29000000000002,118.26000000000002,4.83,0.0,2263.16,2689.0200000000004,314.15999999999997,134.70999999999998,5.800000000000001,0.0
23,35,1,1595.9,2013.5,204.35,79.65,2.7,1319.1999999999998,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
31,14,0,1330.1499999999999,1820.6999999999998,159.2,117.15,0.8500000000000001,0.0,2263.16,2689.0200000000004,314.15999999999997,134.70999999999998,5.800000000000001,0.0
22,31,1,1589.2300000000002,2063.48,204.34000000000003,99.21,2.62,0.0,2263.16,2689.0200000000004,314.15999999999997,134.71,5.800000000000001,0.0
6,25,1,2421.41,2404.85,300.35,168.55,6.85,972.43,2429.1000000000004,2449.01,309.1,181.91000000000003,5.38,823.95
0,0,0,2633.8900000000003,2582.24,333.40999999999997,182.91,9.62,820.4200000000001,2564.44,2554.41,333.47999999999996,133.5,7.3999999999999995,860.45
26,27,1,2235.0099999999998,2245.81,290.69,178.2,5.22,790.49,2616.27,2564.7200000000003,343.59,150.63,7.76,1175.3700000000001
8,24,1,2375.16,2645.79,304.25,147.51,7.470000000000001,1023.6199999999999,2188.49,2440.29,289.15999999999997,119.19999999999999,6.1,1250.0500000000002
0,0,1,889.3499999999999,842.3999999999999,113.43,58.629999999999995,1.8199999999999998,221.76,2463.46,2457.95,307.75,146.01,6.449999999999999,869.26
26,25,0,2511.84,2448.5099999999998,287.59999999999997,111.05000000000001,5.6899999999999995,970.97,2519.21,2494.2,325.22999999999996,141.68,7.359999999999999,1171.68
0,0,1,2089.9300000000003,2123.46,269.68,140.06,4.97,723.46,2422.59,2461.21,306.4,130.54000000000002,6.84,866.1999999999999
11,21,1,2136.4,2448.84,269.45,129.13,5.3999999999999995,1104.06,2333.64,2599.7700000000004,316.13,114.69999999999999,7.040000000000001,1329.41
32,21,0,2178.39,2489.92,258.49,119.46000000000001,5.51,962.0,2188.49,2440.29,289.15999999999997,119.19999999999999,6.1,1250.0500000000002
24,24,1,2145.6299999999997,2466.43,296.74,76.24,6.6,1594.19,2088.73,2505.42,284.09000000000003,138.63,4.94,984.7700000000001
43,25,0,2540.64,2442.23,328.91999999999996,77.64,6.93,1365.5600000000002,2519.21,2494.2000000000003,325.22999999999996,141.68,7.359999999999999,1171.68
0,0,1,2409.69,2336.13,280.72,153.39999999999998,5.18,836.8699999999999,2463.46,2457.9500000000003,307.75,146.01,6.45,869.26
32,11,0,2178.39,2489.9199999999996,258.49,119.46000000000001,5.51,962.0,2188.49,2440.29,289.15999999999997,119.19999999999999,6.1,1250.05
0,0,0,2649.58,2636.65,363.09000000000003,101.91999999999999,8.82,996.66,2561.53,2577.7000000000003,329.34000000000003,125.7,8.18,810.26
15,22,1,2044.3799999999997,2378.1,262.51,138.7,5.31,887.38,2188.49,2440.29,289.15999999999997,119.19999999999999,6.1,1250.05
9,28,1,2310.0,2557.11,306.3,152.07,10.750000000000002,1311.6699999999998,2485.3099999999995,2626.92,334.41,140.32999999999998,9.6,1284.03
21,36,1,2429.1,2449.01,309.1,181.91,5.380000000000001,823.9499999999999,2737.15,2646.8600000000006,351.07,161.35000000000002,9.05,957.8299999999999
13,5,0,1992.6499999999999,2221.48,284.61,147.31,5.01,930.09,2203.09,2352.5699999999997,292.5,173.59,5.56,1233.9299999999998
28,20,0,2252.21,2515.81,299.63,165.51,5.5,1407.03,2134.05,2279.5,286.6,148.57999999999998,5.37,1245.02
25,7,0,2223.52,2652.3100000000004,308.84000000000003,136.24,6.27,1269.76,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
9,32,1,1929.8,2345.6099999999997,257.13,159.14000000000001,3.3899999999999997,1564.97,2534.7,2795.0400000000004,343.88,125.16999999999999,8.06,1051.1
45,15,0,1811.09,2138.5,251.29000000000002,118.26000000000002,4.83,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
39,12,0,1589.23,2063.48,204.33999999999997,99.21,2.62,0.0,2263.16,2689.02,314.16,134.71,5.8,0.0
11,29,1,1589.2300000000002,2063.48,204.33999999999997,99.21,2.62,0.0,2263.16,2689.0200000000004,314.15999999999997,134.71,5.8,0.0
27,12,0,1577.63,1941.5500000000002,212.66000000000003,155.14,1.9400000000000002,1103.9,2203.09,2352.5699999999997,292.5,173.59,5.56,1233.93
33,16,0,2145.63,2466.43,296.74,76.24,6.6,1594.19,2088.7299999999996,2505.42,284.09000000000003,138.63,4.9399999999999995,984.77
0,0,0,2369.13,2373.42,269.21,146.11,4.2,969.4999999999999,2535.71,2569.69,326.47,142.14000000000001,7.91,803.81
14,36,1,2606.52,2583.7400000000002,332.0,149.26,7.3100000000000005,1064.02,2429.1000000000004,2449.01,309.1,181.91000000000003,5.38,823.95
22,37,1,2429.1000000000004,2449.01,309.1,181.91000000000003,5.380000000000001,823.95,2777.19,2666.41,357.05,160.62,9.459999999999999,1111.28
14,23,1,2229.8,2587.53,319.40999999999997,120.97999999999999,7.1899999999999995,1398.64,2212.25,2486.3,284.11,86.07,7.49,1049.8700000000001
11,40,1,2018.96,2409.8300000000004,244.07000000000005,163.12,6.57,0.0,2008.2399999999998,2371.63,271.01,159.12,4.67,0.0
