Name,KD,Wins,Losses,Winning_Percentage,Player_1,Player_2,Player_3,Player_4,Player_5,Start_Date,End_Date
Redemption POA,0.94,11,17,0.3928571428571429,ALLE,fp1,cryo,cad,frostezoR,2019-03-01,2019-05-30
DETONA,1.13,48,18,0.7272727272727273,tiburci0,vsm,Tuurtle,prt,hardzao,2019-03-01,2019-05-30
Energy,1.09,10,6,0.625,Dweezil,adM,bLazE,rAid,MisteM,2019-03-01,2019-05-30
Goliath,1.37,9,2,0.8181818181818182,ZipZip,massacRe,adaro,deviaNt,Consp1racy,2019-03-01,2019-05-30
Big 5,1.04,6,4,0.6,kustoM,takbok,Tiaantije,kanii,SloWye,2019-03-01,2019-05-30
Movistar Riders,1.06,43,31,0.581081081081081,alex,mopoz,mixwell,SOKER,DeathZz,2019-03-01,2019-05-30
Warthox,1.1,4,3,0.5714285714285714,Flash_1,ProbLeM,JACKPOT,Gospadarov,minse,2019-03-01,2019-05-30
NoChance,1.01,40,25,0.6153846153846154,kRYSTAL,Maikelele,zehN,STYKO,nukkye,2019-03-01,2019-05-30
Ancient,1.06,29,18,0.6170212765957447,disco doplan,Plopski,RuStY,draken,freddieb,2019-03-01,2019-05-30
HealthPoint,0.83,2,2,0.5,hugeon,Diray,r3x,GreK,magixx,2019-03-01,2019-05-30
Virtus.pro,0.95,24,41,0.3692307692307693,snatchie,Snax,MICHU,Vegi,OKOLICIOUZ,2019-03-01,2019-05-30
Ladon,0.93,3,4,0.42857142857142855,Enigma_X,God.Complex,KW,Onbekende,DeathWing,2019-03-01,2019-05-30
SJ,1.0,32,40,0.4444444444444444,KHRN,Jamppi,arvid,xartE,SADDYX,2019-03-01,2019-05-30
Syman,0.99,11,14,0.44,neaLaN,Keoz,Perfecto,t0rick,Ramz1kBO$$,2019-03-01,2019-05-30
Exdee,1.0,6,7,0.4615384615384616,makmuR,Viktor,aw3some,Tj,Wip3ouT,2019-03-01,2019-05-30
expert,0.89,12,22,0.35294117647058826,JDC,ScrunK,Andyy,syken,alexRr,2019-03-01,2019-05-30
TOLY,0.94,6,7,0.4615384615384616,Heartbreak,TheM4N,pnd,ysgerbwd,kreatioN,2019-03-01,2019-05-30
NOTBAD,1.31,3,0,1.0,moonsh1n3,fix,SNk,thatwhocame,B1T,2019-03-01,2019-05-30
PACT,0.98,24,33,0.42105263157894735,lunAtic,darko,Sobol,Sidney,morelz,2019-03-01,2019-05-30
Denzaaaa,0.85,1,1,0.5,ayzn,Bozydar,Shatar,Slepy,Borsuq,2019-03-01,2019-05-30
NONAME,0.87,0,1,0.0,mirac1e,neathz,mouseTT,CHEHOL,avg,2019-03-01,2019-05-30
ORDER,1.14,41,21,0.6612903225806451,aliStair,INS,emagine,Hatz,zeph,2019-03-01,2019-05-30
LOG,0.82,0,1,0.0,Gilzera,spellfull,exebatya,fr0k,TNDKingg,2019-03-01,2019-05-30
Athletico,0.89,16,24,0.4,ADK,JD,Dezibel,smooth_criminal22,chelleos,2019-03-01,2019-05-30
buaksib,0.91,0,1,0.0,hitMouse,fabi,lesswill,hutji,Wierd_1k,2019-03-01,2019-05-30
NASR,0.98,16,13,0.5517241379310345,Nami,breAker,k1tkat,kAzoo,havoK,2019-03-01,2019-05-30
DINQ,0.74,0,8,0.0,conz,Stingrayz,DannyG,CrimZM,Rev,2019-03-01,2019-05-30
rewound,1.03,4,3,0.5714285714285714,YDNA,Llamas,keeyto,Valiance,Noisia,2019-03-01,2019-05-30
SYF,0.93,4,7,0.3636363636363637,cookie,ino,ekul,bedonka,urbz,2019-03-01,2019-05-30
Justice,0.9,4,6,0.4,pz,Tham,Falcon,Roflko,BRACE,2019-03-01,2019-05-30
Genuine,1.01,16,14,0.5333333333333333,SkulL,HUGHMUNGUS,apocdud,Mayker,Jinxx,2019-03-01,2019-05-30
FATE,0.9,3,5,0.375,mar,Duplicate,doublemagic,Rainwaker,KalubeR,2019-03-01,2019-05-30
Grayhound,1.2,56,15,0.7887323943661971,erkaSt,dexter,DickStacy,malta,Sico,2019-03-01,2019-05-30
Variance,0.91,11,13,0.4583333333333333,KmZ,FaNg,SPAMMER,neska,Powerzz,2019-03-01,2019-05-30
Pompa Black,0.91,0,1,0.0,Prism,Master,p1ter,baljs,Demho,2019-03-01,2019-05-30
Lyngby Vikings,0.89,4,7,0.3636363636363637,Twinx,birdfromsky,Cabbi,thamlike,Daffu,2019-03-01,2019-05-30
Lazarus,0.99,8,12,0.4,Zellsis,Infinite,Subroza,dapr,swag,2019-03-01,2019-05-30
low mangoes,0.6,0,2,0.0,nezzi,PulpaGOD,AidenkG,FoxyCV,Slayerhz,2019-03-01,2019-05-30
Infinity,0.89,9,15,0.375,spamzzy1,Daveys,malbsMd,cruzN,points,2019-03-01,2019-05-30
GameAgents,0.77,0,5,0.0,FliP1,shadow,pounh,jayzaR,Butters,2019-03-01,2019-05-30
BLITZKRIEG,0.99,12,11,0.5217391304347826,alter,tex,ShoT_UP,poised,aproto,2019-03-01,2019-05-30
Inflames,1.0,11,9,0.55,SHOOWTiME,zqkS,dzt,shz,tifa,2019-03-01,2019-05-30
eSuba,1.01,2,2,0.5,HenkkyG,Fraged,SYSTEM,ZEDKO,SHOCK,2019-03-01,2019-05-30
Peeker's Advantage,0.8,0,2,0.0,gMd,Oderus,Drone,DAVEY,roca,2019-03-01,2019-05-30
Sadbots,0.86,2,3,0.4,becker,ReckMONSTER,ExToSee,SGM,ALEKSANDAR,2019-03-01,2019-05-30
fulfill,0.73,0,1,0.0,KayJay,kber,fype,Burt^,zach,2019-03-01,2019-05-30
Royal,0.88,4,12,0.25,JoshRT,Xeppaa,Bwills,tex,RIKO,2019-03-01,2019-05-30
NOM,1.04,7,7,0.5,buue,LaNrefNi,Nertz,hydra,ZENCER,2019-03-01,2019-05-30
Big Frames,0.76,0,5,0.0,Welshy,devastation,Nurfed,Church,tconnors,2019-03-01,2019-05-30
Onyx,0.68,0,3,0.0,TBECarter,gmanchew,HexT,pwny,Polarbear,2019-03-01,2019-05-30
Valiance,1.12,53,26,0.6708860759493671,nexa,huNter-,LETN1,ottoNd,EspiranTo,2019-03-01,2019-05-30
HAVU,1.05,31,24,0.5636363636363636,ZOREE,sLowi,hoody,Twixie,sAw,2019-03-01,2019-05-30
Absolute Legends,1.01,2,2,0.5,DEFQONZ,ecko,CreZe,naturaL,DKN,2019-03-01,2019-05-30
Gravity,0.76,1,4,0.2,KAPARZO,reylo,budwar,Crazyy,vergiL,2019-03-01,2019-05-30
Apeks,0.96,5,6,0.4545454545454545,akez,Marcelious,Grusarn,aNdz,Polly,2019-03-01,2019-05-30
ViNCO,0.8,2,5,0.2857142857142857,Lichl0rd,Spoty,Damz,WhoElse,BobbyO,2019-03-01,2019-05-30
Dark Tigers,1.15,4,2,0.6666666666666666,Tomkeejs,EYO,NIO,NEOFRAG,beastik,2019-03-01,2019-05-30
Ambush,0.92,11,17,0.3928571428571429,ckay,raalz,BERRY,Remoy,Kolibrien,2019-03-01,2019-05-30
finkatt,0.87,0,1,0.0,redzy,xype,Celebrations,Grande,Fessor,2019-03-01,2019-05-30
FFAmix,1.02,9,4,0.6923076923076923,BlackEagle,sinnopsyy,juanflatroo,Jabz,Zerocool,2019-03-01,2019-05-30
SG.pro,0.93,0,1,0.0,THE_BEST,flexiglow,XSIDE,Dimasex,MadLife,2019-03-01,2019-05-30
NorBant,0.86,1,4,0.2,ARSENY,glowiing,Smile,L4F,nafan9,2019-03-01,2019-05-30
Sinister5,1.03,6,5,0.5454545454545454,HackeM,zerOchaNce,dyvo,Zeo,flexeeee,2019-03-01,2019-05-30
paiN,1.06,31,25,0.5535714285714286,PKL,land1n,biguzera,tatazin,f4stzin,2019-03-01,2019-05-30
Updraft,0.85,0,2,0.0,Norisen,EROC,Marin,flax,Colona,2019-05-30,2019-08-28
TheMongolz,0.94,0,2,0.0,temk4wow,Annihilation,neuz,maaRaa,Machinegun,2019-05-30,2019-08-28
ETHEREAL,0.96,0,1,0.0,Rampage,fdeN,xeboda,Acrim,w0w,2019-03-01,2019-05-30
The Quest,1.06,23,21,0.5227272727272727,Voltage,xCeeD,Jonji,mCe,FrostayK,2019-03-01,2019-05-30
New England Whalers,0.83,1,4,0.2,saffee,Torres,pavel,hellzaoo,yepz,2019-03-01,2019-05-30
Renegades,0.98,25,29,0.462962962962963,AZR,jks,Liazz,jkaem,Gratisfaction,2019-03-01,2019-05-30
Bust Down,0.88,0,1,0.0,dRiP780,shepherd,alzx,Input,Aidan,2019-03-01,2019-05-30
Good Game PR,0.94,3,4,0.42857142857142855,micro,Reality,Asuna,niche,lowrider,2019-03-01,2019-05-30
forZe,1.07,58,39,0.5979381443298969,facecrack,FL1T,xsepower,Jerry,almazer,2019-03-01,2019-05-30
NRG,1.04,37,26,0.5873015873015873,Brehze,CeRq,daps,tarik,Ethan,2019-03-01,2019-05-30
absolute mad lads,0.98,0,1,0.0,FIEND,OCEAN,Temperature,insky,prex,2019-03-01,2019-05-30
Thunder Logic,0.99,11,8,0.5789473684210527,genghsta,Ange,curry,Slash,jmoh,2019-03-01,2019-05-30
Cloud9,0.96,17,23,0.425,cajunb,Golden,vice,RUSH,autimatic,2019-03-01,2019-05-30
STEP,1.04,10,10,0.5,Ryxxo,Inzta,Celrate,TOBIZ,notaN,2019-03-01,2019-05-30
Party Astronauts,0.99,18,18,0.5,PwnAlone,ben1337,stellar,SideStep,zeptic,2019-03-01,2019-05-30
Rugratz,0.95,7,9,0.4375,zander,Hunter,koga,Swisher,aproto,2019-03-01,2019-05-30
Maknitude,1.13,4,1,0.8,dragonfly,AnJ,PERCY,smF,sycrone,2019-03-01,2019-05-30
No Cap,0.73,0,1,0.0,Bungee,Flow,YSR,AJ,Livid,2019-03-01,2019-05-30
shoot back,0.99,0,1,0.0,leaf,real_bM,curry,nosraC,BOOBIE,2019-03-01,2019-05-30
Nexus Academy,0.84,1,1,0.5,KunKKa,eXe,ADRON,zewts,ragga,2019-03-01,2019-05-30
Chaos,1.02,51,43,0.5425531914893617,PlesseN,FREDDyFROG,Relaxa,Bååten,djL,2019-03-01,2019-05-30
Bad News Bears,1.06,32,23,0.5818181818181818,shinobi,mitch,ptr,TenZ,RZU,2019-03-01,2019-05-30
LiViD,0.84,2,9,0.18181818181818185,Melio,MkaeL,miLLe,huynh,INCRED,2019-03-01,2019-05-30
FrenchFrogs,0.97,5,12,0.29411764705882354,JiNKZ,Maka,LOGAN,hAdji,Davidp,2019-03-01,2019-05-30
Epsilon,1.0,63,53,0.5431034482758621,SPELLAN,broky,Surreal,CRUC1AL,k1to,2019-03-01,2019-05-30
New Identity,1.22,5,1,0.8333333333333334,Jonji,Relyks,dazzLe,wrath,seb,2019-03-01,2019-05-30
Lowkey,0.91,2,4,0.3333333333333333,Fiziq,vek,Junior,Obs1dian,droid,2019-03-01,2019-05-30
MegaWonsz9,1.08,1,1,0.5,jrz,Goofy,dixyi,exhie,jedqr,2019-03-01,2019-05-30
Glizzy Gang,0.4,0,1,0.0,retchy,Marved,shrek,shanks,poised,2019-03-01,2019-05-30
ENCE,1.02,33,25,0.5689655172413793,allu,Aerial,sergej,xseveN,Aleksib,2019-03-01,2019-05-30
LDLC,0.85,4,23,0.14814814814814814,SIXER,xms,matHEND,devoduvek,to1nou,2019-03-01,2019-05-30
G2,1.13,41,24,0.6307692307692307,JaCkz,kennyS,Lucky,shox,AmaNEk,2019-03-01,2019-05-30
Lilmix,0.76,0,2,0.0,Per0N,KriLLe,Zitte,elo,b0denmaster,2019-03-01,2019-05-30
Vitality,1.1,73,24,0.7525773195876289,RpK,apEX,ZywOo,NBK-,ALEX,2019-03-01,2019-05-30
Giants,0.94,14,21,0.4,fox,rmn,MUTiRiS,ZELIN,KILLDREAM,2019-03-01,2019-05-30
BuzzKill,0.98,3,5,0.375,HyPe,Russ,Jsav,Hawk,crazD,2019-03-01,2019-05-30
W7M,1.08,53,30,0.6385542168674698,raafa,pancc,real,YJ,ryotzz,2019-03-01,2019-05-30
AGO,1.01,49,49,0.5,Furlan,GruBy,phr,kaper,SZPERO,2019-03-01,2019-05-30
x-kom,1.03,46,41,0.5287356321839081,oskarish,mono,STOMP,Goofy,reatz,2019-03-01,2019-05-30
RED Canids,1.02,13,15,0.4642857142857143,pesadelo,WOOD7,kaiG,LeoGOD,nython,2019-03-01,2019-05-30
Endpoint,0.92,12,21,0.3636363636363637,MiGHTYMAX,Puls3,aVN,Impulse,Thomas,2019-03-01,2019-05-30
Izako Boars,0.93,13,23,0.3611111111111111,tecek,matty,nawrot,Patitek,NEEX,2019-03-01,2019-05-30
ALTERNATE aTTaX,0.97,21,29,0.42,stfN,slaxz-,DuDe,mantuu,kressy,2019-03-01,2019-05-30
Ignis,1.06,15,12,0.5555555555555556,poem,hornet,neth,oitaN,RIPablo Escobar,2019-03-01,2019-05-30
MVP PK,1.2,45,14,0.7627118644067796,xeta,XigN,HSK,stax,zeff,2019-03-01,2019-05-30
Updraft,1.0,5,7,0.4166666666666667,Norisen,EROC,Marin,flax,Colona,2019-03-01,2019-05-30
Chiefs,1.11,46,23,0.6666666666666666,tucks,Texta,BL1TZ,zewsy,ofnu,2019-03-01,2019-05-30
ex-Athletico,1.0,2,1,0.6666666666666666,SenpaiMadara,chelleos,ADK,jhd,JD,2019-03-01,2019-05-30
Nemiga,1.07,52,41,0.5591397849462365,mds,Jyo,boX,lollipop21k,ROBO,2019-03-01,2019-05-30
Rooster,0.82,2,8,0.2,breaker,Habib,gargoyle,ju1ces,jhd,2019-03-01,2019-05-30
Mazaalai,0.94,4,3,0.5714285714285714,Tsogoo,nin9,dobu,kabal,ncl,2019-03-01,2019-05-30
Absolute,1.02,15,14,0.5172413793103449,Laz,Reita,crow,takej,barce,2019-03-01,2019-05-30
TheMongolz,1.02,5,7,0.4166666666666667,temk4wow,Annihilation,neuz,maaRaa,Machinegun,2019-03-01,2019-05-30
Volta7,1.54,2,0,1.0,kickeh,slow,kuhn,nolaN,L1KE,2019-03-01,2019-05-30
Mythic,0.89,8,20,0.2857142857142857,fl0m,Polen,anger,hazed,Laski,2019-03-01,2019-05-30
Ascent,0.97,3,3,0.5,NiSMO,Sneaky,Keiti,riku,KiiroKami,2019-03-01,2019-05-30
Prospects,0.69,0,1,0.0,JoshRT,Minus,n2g,RIKO,desi,2019-03-01,2019-05-30
TeamOne,1.08,24,17,0.5853658536585366,Maluk3,iDk,trk,bit,horvy,2019-03-01,2019-05-30
FaZe,1.06,30,25,0.5454545454545454,rain,olofmeister,GuardiaN,NiKo,AdreN,2019-03-01,2019-05-30
TYLOO,1.1,39,21,0.65,Summer,Attacker,somebody,xccurate,BnTeT,2019-03-01,2019-05-30
Windigo,0.99,61,46,0.5700934579439252,v1c7oR,poizon,SHiPZ,bubble,blocker,2019-03-01,2019-05-30
Singularity,1.1,51,33,0.6071428571428571,oSee,cam,ryann,floppy,Shakezullah,2019-03-01,2019-05-30
ATK,1.06,17,9,0.6538461538461539,Fadey,blackpoisoN,JT,Domsterr,Sonic,2019-03-01,2019-05-30
aiMMode,0.63,0,2,0.0,iON,SPUNK1,nAoj-,SK^,VIPER,2019-03-01,2019-05-30
ahq,0.97,2,4,0.3333333333333333,cedrik,ChanZ,hRRR,FlykingJVE,xiaogen,2019-03-01,2019-05-30
Nordavind,1.0,19,16,0.5428571428571428,TENZKI,cromen,hallzerk,Radifaction,RUBINO,2019-03-01,2019-05-30
D13,0.89,9,11,0.45,tamir,rate,shinobi,world,sKINEE,2019-03-01,2019-05-30
Spirit,1.01,24,30,0.4444444444444444,chopper,sdy,iDISBALANCE,S0tF1k,COLDYY1,2019-03-01,2019-05-30
NiP,0.95,31,34,0.476923076923077,REZ,GeT_RiGhT,Lekr0,f0rest,dennis,2019-03-01,2019-05-30
Youngsters,0.8,1,7,0.125,pashaBiceps,tudsoN,Goofy,jedqr,Czapel,2019-03-01,2019-05-30
GamerLegion,1.05,32,16,0.6666666666666666,HS,nawwk,hampus,Ex6TenZ,ScreaM,2019-03-01,2019-05-30
Sprout,1.01,44,38,0.5365853658536586,Spiidi,faveN,syrsoN,mirbit,denis,2019-03-01,2019-05-30
Isurus,1.04,27,17,0.6136363636363636,Noktse,reversive,1962,meyern,max,2019-03-01,2019-05-30
Grizzlys,0.84,0,1,0.0,Aaron,J0LZ,KOLER,tENSKI,miLLe,2019-05-30,2019-08-28
Ohio Meat Wagon,0.38,0,1,0.0,captai,Sudain,itB,axL,eu_logy,2019-05-30,2019-08-28
fightclub,1.16,4,1,0.8,robiin,Sayf,DH,melonhead,b0bbzki,2019-05-30,2019-08-28
Singularity Academy,0.89,2,2,0.5,mre,Jsson,bOTRA,Ejje,Exela,2019-05-30,2019-08-28
Wildfire,1.01,3,2,0.6,Sebwel,Sapec,ZER,tease,k0mplex,2019-05-30,2019-08-28
Lilmix,1.04,2,2,0.5,hns,quix,pyth,WolfY,b0denmaster,2019-05-30,2019-08-28
MOLDOVENII,0.61,0,1,0.0,CHANKY,zewts,ragga,eXe,KunKKa,2019-05-30,2019-08-28
/dab/,1.07,1,1,0.5,BFR,mathio,envi,nilson,Jimbo,2019-05-30,2019-08-28
Chris and the boys,0.73,1,4,0.2,Swahn,mcs,will,Rich,SkrubWrecker,2019-05-30,2019-08-28
Monarchs,0.83,1,4,0.2,LBNS,DORFEN,dezon,eddeman,goffe,2019-05-30,2019-08-28
FiGURE05,0.88,1,2,0.3333333333333333,Delection,Kajic,wave,eimaNt,sKy,2019-05-30,2019-08-28
QtabENTER,1.0,0,1,0.0,jmqa,Egor K.,El Patron,WorldEdit,En4ZenT,2019-05-30,2019-08-28
g4m3rZ,0.91,0,1,0.0,kReeDz,Raider,zendik,Art1st,isk,2019-05-30,2019-08-28
WORTEX,0.88,1,2,0.3333333333333333,matup,zteeek,KrassNer,DoisTa,shokz,2019-05-30,2019-08-28
OwmS,0.94,0,1,0.0,hooch,anarkez,DavCost,tonyblack,starix,2019-05-30,2019-08-28
Mazaalai,0.84,2,4,0.3333333333333333,Tsogoo,nin9,dobu,kabal,ncl,2019-05-30,2019-08-28
DOG77,0.79,0,1,0.0,Botrik,Hung,yeezyjyka,MEZi,Moonzy,2019-05-30,2019-08-28
FOTW,0.91,0,2,0.0,Chawzyyy,Ziz,Jackinho,ztr,eraa,2019-05-30,2019-08-28
EsportsAdviser,1.12,4,2,0.6666666666666666,pbD,PALM1,Jayzwalkingz,ALONSO,HEAP,2019-05-30,2019-08-28
SamerTajm,0.9,0,1,0.0,F1KU,KEi,Chewie,Ortel,Czapel,2019-05-30,2019-08-28
Monolith,0.77,0,2,0.0,dOBRIY,spiker,propleh,malik,lamp,2019-05-30,2019-08-28
Ambulance,0.73,0,1,0.0,TeeZZ,rjy,7oX1C,Templ ,Sparkle,2019-05-30,2019-08-28
HealthPoint,0.8,0,1,0.0,hugeon,Diray,r3x,GreK,magixx,2019-05-30,2019-08-28
Volta7,0.5,0,2,0.0,kickeh,slow,kuhn,nolaN,L1KE,2019-05-30,2019-08-28
Brute,1.04,3,2,0.6,AJTT,capseN,fazen,leckr,MAXX.,2019-05-30,2019-08-28
Paradise,0.77,1,2,0.3333333333333333,HaiAnhSuperfast-,DucT,Mowf,nizzy,Differ3nt,2019-05-30,2019-08-28
1hp,0.79,0,3,0.0,shoty,Loc,binz,Simon,Talent,2019-05-30,2019-08-28
New England Whalers,0.93,2,2,0.5,saffee,Torres,pavel,yepz,hellzaoo,2019-05-30,2019-08-28
Legacy of Desi Boys,0.45,0,1,0.0,VulcaN,Faro0q,-AtomiK,rooRoooo,fENOM,2019-05-30,2019-08-28
eXtatus,0.96,2,3,0.4,hones,desty,Pechyn,luko,Blogg1s,2019-05-30,2019-08-28
Defying Gravity,0.89,0,1,0.0,furiSLAYER,frepy,Lee,Kjeaggie,nAts,2019-05-30,2019-08-28
Vantage,0.71,0,1,0.0,Zyllo,Vazor,OzA,Vester,zYNC,2019-05-30,2019-08-28
Sons of Scoots,0.83,1,4,0.2,Blue,sam_A,VAATI,sickLy,Link,2019-05-30,2019-08-28
SpaceStress,0.65,1,4,0.2,Bluedee,setzera,rika,pr1amo,phs2,2019-05-30,2019-08-28
Moscow Five Yankees,0.78,0,1,0.0,Emply,Mak,tem,kingslayer,Glazer,2019-05-30,2019-08-28
Mountain Dew,0.56,0,1,0.0,fan dyon,Jynx,4r7yy,Scruffy,Average,2019-05-30,2019-08-28
Altima,0.9,0,1,0.0,kobruh,Chuti,spaydeR,SecretAgent,k1Nky,2019-05-30,2019-08-28
Collateral,0.46,0,1,0.0,Dutchbag,Hendy,JackZ,Hashy,Delta9,2019-05-30,2019-08-28
Nfinite,0.46,0,1,0.0,AR5,1kyle,KP,SolGoat,Vince,2019-05-30,2019-08-28
Evidence,0.86,1,4,0.2,lineko,gon,rood,dumau,skuld,2019-05-30,2019-08-28
SODMG,0.95,1,1,0.5,Eric,nosraC,Ayumi,MoMo,4pack,2019-05-30,2019-08-28
Downfall,0.75,1,8,0.1111111111111111,BiggyGreen,Koro,Jamie,micalis,Brimo,2019-05-30,2019-08-28
DINQ,0.86,2,4,0.3333333333333333,conz,Rev,deadset,DannyG,Stingrayz,2019-05-30,2019-08-28
Rstar,0.43,0,4,0.0,Cheater,Zico,cheere,Tank,Despair,2019-05-30,2019-08-28
PIXELBANDITS,0.95,0,1,0.0,VigzZ,wAGNR,zeq,CeyL,Typos,2019-05-30,2019-08-28
pullerZ,0.82,0,1,0.0,Qulon,bodyaN,la3euka,Xoma,zorte,2019-05-30,2019-08-28
Falkol,1.07,2,4,0.3333333333333333,bld,latto,heat,GUTO22,delboNi,2019-05-30,2019-08-28
Sector One,0.68,0,2,0.0,Stev0se,simix,ritchiEE,DENZSTOU,yNc,2019-05-30,2019-08-28
Go1dShark,0.54,0,4,0.0,Matata,Beaux,EcH0zer01,OBONE,Martin,2019-05-30,2019-08-28
Game Fist,0.97,5,3,0.625,shaGGy,MaximN,kzealos,nGL,Bowen,2019-05-30,2019-08-28
Hysteria,0.97,3,4,0.42857142857142855,Magowi,RenZ,Mundle,jitter,dangle,2019-05-30,2019-08-28
WeOnlySnusSiber1a,0.92,1,1,0.5,rigoN,dezon,HugoXD,REDSTAR,xajdish,2019-05-30,2019-08-28
gEgE,0.5,0,1,0.0,MackDaddy,qvick,smile,rai,wacky,2019-05-30,2019-08-28
clockwork,0.98,0,1,0.0,SHiNE,spooke,ztr,Chawzyyy,Ziz,2019-05-30,2019-08-28
Valiance,1.3,13,0,1.0,nexa,ottoNd,huNter-,LETN1,EspiranTo,2019-05-30,2019-08-28
Czeska wladza,0.6,0,1,0.0,Tomkeejs,EYO,ZEDKO,SHOCK,CaNNiE,2019-05-30,2019-08-28
Salamander,0.91,2,2,0.5,bodito,Aaron,coolio,flashie,bzt,2019-05-30,2019-08-28
FASTLOSE,1.34,3,0,1.0,Celebrations,TMB,Nodios,Fessor,HECTOz,2019-05-30,2019-08-28
IPET,1.04,4,5,0.4444444444444444,Biuckmt,lan,flying,B1NGO,mutaNt,2019-05-30,2019-08-28
NIRVANA,1.0,4,6,0.4,Jewelry,Ayeon,QKA,WyCloud,LOVEYY,2019-05-30,2019-08-28
Avengers,0.76,0,4,0.0,quin,W1nd,guin,Artill,KuckerZ,2019-05-30,2019-08-28
wNv,0.86,2,4,0.3333333333333333,4k,k4Mi,FairyRae,kZy,zWin,2019-05-30,2019-08-28
Thirteen,0.8,1,4,0.2,nighttime,Monster,ed101,Mi5ERY,0i,2019-05-30,2019-08-28
Vital Spark,0.98,3,4,0.42857142857142855,Lok,revel,eizy,igorlight,biank,2019-05-30,2019-08-28
liminka,0.77,0,1,0.0,kaavio,Welho,raky,phiit,Choco,2019-05-30,2019-08-28
demise,0.95,2,1,0.6666666666666666,dreamcatchR,savvy,LaX,zykes,Ruyter,2019-05-30,2019-08-28
s0mkillers,0.94,0,1,0.0,SileNt,dapr,FNS,reltuC,crashies,2019-05-30,2019-08-28
Cosa Nostra,0.92,1,3,0.25,peku,sNOBI,AKE,wils0n,dreamer,2019-05-30,2019-08-28
Team UK,1.15,1,1,0.5,dephh,shaney,smooya,Thomas,Surreal,2019-05-30,2019-08-28
MAJESTY,0.85,0,2,0.0,Sparkle,THRONE,DrobnY,nat1ve,Southpaw,2019-05-30,2019-08-28
jmihmix,0.74,0,2,0.0,Qulon,anarkez,bodyaN,zendik,Xoma,2019-05-30,2019-08-28
Team ROTW,0.86,1,1,0.5,ShahZaM,SPUNJ,oBo,FalleN,GeT_RiGhT,2019-05-30,2019-08-28
ex-Athletico,1.01,6,4,0.6,SenpaiMadara,chelleos,JD,spookr,ADK,2019-05-30,2019-08-28
Maknitude,0.87,3,6,0.3333333333333333,dragonfly,AnJ,PERCY,smF,sycrone,2019-05-30,2019-08-28
BLITZKRIEG,0.96,3,6,0.3333333333333333,KARNAGE,ShoT_UP,alter,tex,aproto,2019-05-30,2019-08-28
Asterion,0.8,0,2,0.0,NexFox,Pat ,NiNo,blackie,cadzor,2019-05-30,2019-08-28
GTZ Bulls,0.86,2,3,0.4,shellzi,emp,Kustom,abr,CarboN,2019-05-30,2019-08-28
NOTBAD,0.93,3,6,0.3333333333333333,moonsh1n3,fix,SNk,thatwhocame,B1T,2019-05-30,2019-08-28
k1ck,0.85,0,2,0.0,Cunha,plat,Misk,fakeS2,psh,2019-05-30,2019-08-28
Aetas x Strijders,0.54,0,2,0.0,Geechi,khaos,CG1980,Tijs,eneshan,2019-05-30,2019-08-28
Bad News Bears,1.06,11,12,0.4782608695652174,shinobi,ptr,mitch,crashies,RZU,2019-05-30,2019-08-28
BuzzKill,0.91,2,4,0.3333333333333333,leaf,HyPe,Jsav,Hawk,eMy,2019-05-30,2019-08-28
DarkSpawn,1.06,2,2,0.5,Puls3,wh1sk,jenko,kpiz,ozzy,2019-05-30,2019-08-28
We Da North,0.54,0,2,0.0,retchy,Marved,tropiiical,shanks,poised,2019-05-30,2019-08-28
Holo,0.79,0,4,0.0,ayjin,JazzPimp,Noxio,epathy,Ematics,2019-05-30,2019-08-28
Bulldog,0.74,0,2,0.0,RezzeD,EMPEROR,MT,CYPHER,Impact,2019-05-30,2019-08-28
mCon,0.9,3,4,0.42857142857142855,ketchup,kzealos,shaGGy,MaximN,Bowen,2019-05-30,2019-08-28
Hentai Heroes,0.48,0,2,0.0,Gulu,Urusai,Feedalee,rev,RUSSELL_WESTBROOK,2019-05-30,2019-08-28
fish123,1.21,4,0,1.0,Kryptix,robiin,smooya,Surreal,ardiis,2019-05-30,2019-08-28
GameAgents,0.9,1,3,0.25,pounh,jayzaR,Butters,FliP1,SandeN,2019-05-30,2019-08-28
Smoke Criminals,0.98,2,2,0.5,Xaisty,rAW,Fearoth,conoR,JamesBT,2019-05-30,2019-08-28
STEP,1.04,4,5,0.4444444444444444,Ryxxo,Inzta,Celrate,TOBIZ,notaN,2019-05-30,2019-08-28
24BHB,0.92,3,5,0.375,cLb,NoMEz,stalker398,beo,d@rklord,2019-05-30,2019-08-28
VG.Anthrax,0.75,0,3,0.0,Castle,Taymore,Maddox,jrL,FrostyZ,2019-05-30,2019-08-28
Inflames,1.2,14,5,0.7368421052631579,SHOOWTiME,RMN,zqkS,dzt,shz,2019-05-30,2019-08-28
Gravity,0.86,0,4,0.0,uno,KAPARZO,reylo,budwar,Crazyy,2019-05-30,2019-08-28
Resistencia,0.78,0,2,0.0,pvd,Wattt,pavv,PAINj,SNAJ,2019-05-30,2019-08-28
AOES,1.01,5,5,0.5,LenNe,revrk,nephh,Archa1c,Retla,2019-05-30,2019-08-28
Masters of Panic,0.8,0,2,0.0,Hiko,steel,gMd,tyfoon,montE,2019-05-30,2019-08-28
HaFiÐ,1.19,2,0,1.0,clvR,detinate,dellONE,Tony,allee,2019-05-30,2019-08-28
