Date,Team1,Team2,Map,Team1_Win,Team2_Win
2018-06-25,TeamOne,Bravado,Inferno,0,1
2018-06-25,TeamOne,Bravado,Overpass,1,0
2018-06-25,Bravado,TeamOne,Mirage,0,1
2018-06-25,boxr,The Pioneers,Nuke,1,0
2018-06-25,The Pioneers,boxr,Cache,1,0
2018-06-25,boxr,The Pioneers,Train,1,0
2018-06-25,Swole Patrol,The Entourage,Inferno,1,0
2018-06-25,The Entourage,Swole Patrol,Train,1,0
2018-06-25,The Entourage,Swole Patrol,Overpass,0,1
2018-06-26,x-kom,Nexus,Train,0,1
2018-06-26,Luminosity,Complexity,Mirage,0,1
2018-06-26,Complexity,Luminosity,Inferno,0,1
2018-06-26,Luminosity,Complexity,Train,0,1
2018-06-26,Renegades,NRG,Overpass,0,1
2018-06-26,Renegades,NRG,Cache,1,0
2018-06-26,NRG,Renegades,Inferno,1,0
2018-06-25,Ex-Thunder Awaken,Anunnaki,Inferno,1,0
2018-06-26,Red Reserve,NOBO,Inferno,0,1
2018-06-26,Não Tem Como,Spirit,Overpass,0,1
2018-06-27,Complexity,Renegades,Mirage,1,0
2018-06-27,Complexity,Renegades,Train,1,0
2018-06-27,Swole Patrol,FYB,Inferno,1,0
2018-06-27,Mythic,The Pioneers,Cache,1,0
2018-06-25,Ex-Thunder Awaken,Anunnaki,Cache,1,0
2018-06-27,On The Run,Ghost,Inferno,0,1
2018-06-25,Ex-Rejected,Furious,Mirage,0,1
2018-06-25,Yeah,W7M,Mirage,1,0
2018-06-25,Yeah,W7M,Overpass,1,0
2018-06-25,AZIO,Forty Six and 2,Nuke,1,0
2018-06-25,Swole Patrol,Ghost,Cache,1,0
2018-06-25,Swole Patrol,Ghost,Overpass,1,0
2018-06-27,iNTACT,ex-Mentality,Cache,0,1
2018-06-27,Big Frames,TeamOne,Mirage,0,1
2018-06-25,Luminosity,Freedom 35,Dust2,1,0
2018-06-25,boxr,TeamOne,Train,0,1
2018-06-27,thnakes,Glockoma,Overpass,1,0
2018-06-25,Freedom 35,Luminosity,Train,0,1
2018-06-25,boxr,TeamOne,Cache,0,1
2018-06-27,The Entourage,my friends,Inferno,1,0
2018-06-27,Prospects,FYB,Inferno,0,1
2018-06-27,Vikings,Clutch Solutions,Train,0,1
2018-06-27,Forty Six and 2,Swole Patrol,Inferno,0,1
2018-06-25,Alpha Wolves,Vault,Inferno,0,1
2018-06-25,Freedom 35,Luminosity,Mirage,1,0
2018-06-27,TeamOne,thnakes,Cache,1,0
2018-06-25,Vault,Alpha Wolves,Train,1,0
2018-06-25,Really Old People,Vision,Dust2,0,1
2018-06-25,Chiefs,Taboo,Inferno,1,0
2018-06-25,Taboo,Chiefs,Mirage,0,1
2018-06-25,ORDER,Legacy,Inferno,1,0
2018-06-25,Legacy,ORDER,Cache,0,1
2018-06-25,Heroic,BIG,Inferno,0,1
2018-06-25,BIG,Heroic,Nuke,1,0
2018-06-25,OpTic,HellRaisers,Overpass,1,0
2018-06-25,HellRaisers,OpTic,Inferno,0,1
2018-06-25,Grayhound,ORDER,Cache,1,0
2018-06-25,ORDER,Grayhound,Overpass,0,1
2018-06-25,Tainted Minds,Chiefs,Overpass,1,0
2018-06-25,Chiefs,Tainted Minds,Nuke,1,0
2018-06-25,Tainted Minds,Chiefs,Cache,0,1
2018-06-27,ex-Mentality,Gorilla Gang,Overpass,0,1
2018-06-27,NRG,Complexity,Mirage,1,0
2018-06-27,Complexity,NRG,Inferno,0,1
2018-06-25,Ground Zero,Dark Sided,Mirage,0,1
2018-06-25,North,OpTic,Inferno,1,0
2018-06-25,OpTic,North,Mirage,0,1
2018-06-25,BIG,Gambit,Cache,1,0
2018-06-25,BIG,Gambit,Train,0,1
2018-06-25,BIG,Gambit,Inferno,0,1
2018-06-25,Heroic,OpTic,Nuke,1,0
2018-06-25,OpTic,Heroic,Mirage,1,0
2018-06-25,OpTic,Heroic,Train,1,0
2018-06-25,Boys in Blue,Red Reserve,Inferno,0,1
2018-06-25,Windigo,Nexus,Mirage,1,0
2018-06-25,HellRaisers,BIG,Overpass,1,0
2018-06-25,BIG,HellRaisers,Train,0,1
2018-06-25,Windigo,Bpro,Train,1,0
2018-06-25,Windigo,MK,Train,1,0
2018-06-25,Rogue,Swole Patrol,Overpass,1,0
2018-06-25,Swole Patrol,Rogue,Nuke,0,1
2018-06-25,Luminosity,Complexity,Mirage,0,1
2018-06-25,Complexity,Luminosity,Inferno,1,0
2018-06-25,SinnerS,MK,Mirage,0,1
2018-06-26,Rogue,Renegades,Dust2,0,1
2018-06-26,Rogue,Renegades,Train,0,1
2018-06-26,Complexity,NRG,Inferno,0,1
2018-06-26,Complexity,NRG,Cache,1,0
2018-06-26,Complexity,NRG,Train,0,1
2018-06-26,Isurus,Virtue,Mirage,0,1
2018-06-26,Isurus,Virtue,Overpass,0,1
2018-06-26,Luminosity,Rogue,Overpass,0,1
2018-06-26,Rogue,Luminosity,Train,0,1
2018-06-26,Luminosity,Rogue,Cache,1,0
2018-06-26,Swole Patrol,Complexity,Nuke,0,1
2018-06-26,Complexity,Swole Patrol,Cache,1,0
2018-06-26,FURIA Inagame,Yeah,Mirage,1,0
2018-06-26,Yeah,FURIA Inagame,Dust2,0,1
2018-06-26,Fam143,Clutch Solutions,Mirage,0,1
2018-06-26,Grayhound,Chiefs,Nuke,1,0
2018-06-26,Chiefs,Grayhound,Overpass,0,1
2018-06-26,Tainted Minds,Legacy,Inferno,1,0
2018-06-26,Legacy,Tainted Minds,Cache,0,1
2018-06-26,North,Gambit,Inferno,1,0
2018-06-26,OpTic,HellRaisers,Dust2,0,1
2018-06-26,HellRaisers,OpTic,Inferno,1,0
2018-06-27,Mythic,The Entourage,Cache,0,1
2018-06-27,FYB,Ghost,Train,0,1
2018-06-27,Vireo.pro,Vision,Overpass,0,1
2018-06-27,TeamOne,Gorilla Gang,Overpass,1,0
2018-06-26,Dark Sided,Conspiracy,Mirage,1,0
2018-06-26,Tainted Minds,ORDER,Mirage,0,1
2018-06-26,ORDER,Tainted Minds,Nuke,1,0
2018-06-26,Legacy,Control,Train,1,0
2018-06-26,Winstrike,forZe,Train,1,0
2018-06-26,forZe,Winstrike,Inferno,1,0
2018-06-26,forZe,Winstrike,Dust2,1,0
2018-06-26,Winstrike,forZe,Mirage,1,0
2018-06-26,Winstrike,forZe,Nuke,1,0
2018-06-26,Gambit,HellRaisers,Overpass,1,0
2018-06-26,Gambit,HellRaisers,Cache,0,1
2018-06-26,Gambit,HellRaisers,Inferno,1,0
2018-06-26,SkitLite,EPG,Overpass,1,0
2018-06-26,EPG,SkitLite,Cache,1,0
2018-06-26,SkitLite,EPG,Inferno,1,0
2018-06-26,North,Gambit,Dust2,0,1
2018-06-26,North,Gambit,Train,1,0
2018-06-26,Gambit,North,Mirage,1,0
2018-06-26,North,Gambit,Overpass,0,1
2018-06-26,Windigo,Valiance,Mirage,0,1
2018-06-26,Virtus.pro,Vexed,Nuke,1,0
2018-06-26,Bpro,Nexus,Mirage,0,1
2018-06-26,Spirit,Tricked,Nuke,1,0
2018-06-26,Singularity,Não Tem Como,Mirage,0,1
2018-06-26,Valiance,Epsilon,Mirage,1,0
2018-06-26,Kinguin,PAPERPLANES,Inferno,0,1
2018-06-26,WASD,Red Reserve,Inferno,0,1
2018-06-26,Giants,Ancient,Overpass,1,0
2018-06-27,Ghost,The Entourage,Overpass,1,0
2018-06-27,Chiefs,ORDER,Train,1,0
2018-06-27,ORDER,Chiefs,Nuke,1,0
2018-06-27,ORDER,Chiefs,Mirage,0,1
2018-06-27,Conspiracy,1UP,Cache,0,1
2018-06-27,1UP,Surge,Dust2,1,0
2018-06-27,Control,TRIDENT,Mirage,0,1
2018-06-27,Ground Zero,Corvidae,Inferno,0,1
2018-06-26,Monolith,NOBO,Inferno,0,1
2018-06-26,ALTERNATE aTTaX,Tempo Storm,Inferno,1,0
2018-06-26,Movistar Riders,ENCE,Inferno,1,0
2018-06-27,Virtus.pro,NOBO,Cache,0,1
2018-06-26,Izako Boars,Vega Squadron,Train,0,1
2018-06-27,NOBO,Virtus.pro,Mirage,1,0
2018-06-27,Spirit,HellRaisers,Overpass,1,0
2018-06-27,Spirit,HellRaisers,Mirage,0,1
2018-06-27,HellRaisers,Spirit,Dust2,1,0
2018-06-27,AGO,Heroic,Mirage,1,0
2018-06-27,AGO,Heroic,Dust2,0,1
2018-06-27,Heroic,AGO,Train,0,1
2018-06-27,Space Soldiers,OpTic,Dust2,1,0
2018-06-27,OpTic,Space Soldiers,Nuke,1,0
2018-06-27,Space Soldiers,OpTic,Mirage,0,1
2018-06-27,Singularity,Kinguin,Train,0,1
2018-06-26,Vega Squadron,Spirit,Cache,0,1
2018-06-26,Valiance,Virtus.pro,Inferno,1,0
2018-06-26,Red Reserve,Giants,Inferno,1,0
2018-06-26,NOBO,ALTERNATE aTTaX,Overpass,1,0
2018-06-26,Movistar Riders,Não Tem Como,Train,0,1
2018-06-26,x-kom,Nexus,Mirage,1,0
2018-06-27,Grayhound,Chiefs,Nuke,0,1
2018-06-27,Chiefs,Grayhound,Overpass,0,1
2018-06-27,Grayhound,Chiefs,Mirage,1,0
2018-06-27,Corvidae,Surge,Mirage,1,0
2018-06-27,SYF,TRIDENT,Mirage,1,0
2018-06-27,Monolith,forZe,Overpass,0,1
2018-06-27,Monolith,forZe,Inferno,0,1
2018-06-27,Ground Zero,Surge,Cache,0,1
2018-06-27,Spirit,Heroic,Cache,0,1
2018-06-27,Spirit,Heroic,Nuke,0,1
2018-06-27,iGame.com,Red Reserve,Nuke,1,0
2018-06-27,Wind and Rain,Boys in Blue,Dust2,1,0
2018-06-27,PLINK,k1ck,Mirage,0,1
2018-06-27,PLINK,k1ck,Inferno,0,1
2018-06-27,Virtus.pro,Space Soldiers,Inferno,0,1
2018-06-27,Virtus.pro,Space Soldiers,Train,0,1
2018-06-27,Kinguin,Singularity,Mirage,1,0
2018-06-27,SJ,Gambit,Dust2,1,0
2018-06-27,3DMAX,OpTic,Inferno,0,1
2018-06-27,OpTic,3DMAX,Train,0,1
2018-06-27,OpTic,3DMAX,Overpass,1,0
2018-06-27,HellRaisers,AGO,Inferno,1,0
2018-06-27,HellRaisers,AGO,Dust2,1,0
2018-06-27,PACT,FriendlyFire,Cache,0,1
2018-06-27,Tricked,iGame.com,Inferno,1,0
2018-06-27,Kinguin,Gambit,Train,1,0
2018-06-27,Ghost,eUnited,Train,1,0
2018-06-27,Ghost,eUnited,Mirage,0,1
2018-06-27,Ghost,eUnited,Overpass,1,0
2018-06-27,TeamOne,Luminosity,Cache,1,0
2018-06-27,Luminosity,TeamOne,Overpass,1,0
2018-06-27,Luminosity,TeamOne,Train,1,0
2018-06-27,Tricked,SJ,Nuke,1,0
2018-06-28,Rogue,Luminosity,Mirage,1,0
2018-06-28,Rogue,Luminosity,Dust2,1,0
2018-06-28,Ghost,Complexity,Train,1,0
2018-06-28,Ghost,Complexity,Mirage,0,1
2018-06-28,Complexity,Ghost,Inferno,0,1
2018-06-28,Clutch Solutions,Gorilla Gang,Overpass,0,1
2018-06-28,Luminosity,eUnited,Inferno,0,1
2018-06-28,Luminosity,eUnited,Mirage,0,1
2018-06-28,Vision,Mythic,Dust2,0,1
2018-06-28,Complexity,TeamOne,Cache,1,0
2018-06-28,TeamOne,Complexity,Mirage,0,1
2018-06-28,Forty Six and 2,Gorilla Gang,Nuke,0,1
2018-06-28,ex-Atmosphere,Bravado,Dust2,0,1
2018-06-28,Downfall,1UP,Inferno,1,0
2018-06-28,Rise and Grind,ORDER,Cache,0,1
2018-06-28,Chiefs,seadoggs,Inferno,0,1
2018-06-28,Legacy,Downfall,Inferno,1,0
2018-06-28,Kinguin,ALTERNATE aTTaX,Overpass,1,0
2018-06-28,ALTERNATE aTTaX,Kinguin,Dust2,0,1
2018-06-28,Rise and Grind,Chiefs,Mirage,0,1
2018-06-28,Tainted Minds,SYF,Mirage,1,0
2018-06-28,Control,Conspiracy,Mirage,0,1
2018-06-28,ORDER,Legacy,Train,1,0
2018-06-28,3DMAX,Heroic,Cache,0,1
2018-06-28,Heroic,3DMAX,Mirage,1,0
2018-06-28,Space Soldiers,AGO,Cache,0,1
2018-06-28,Space Soldiers,AGO,Train,1,0
2018-06-28,AGO,Space Soldiers,Dust2,0,1
2018-06-28,PRIDE,Vexed,Mirage,0,1
2018-06-28,Monolith,PLINK,Nuke,0,1
2018-06-28,Monolith,PLINK,Mirage,0,1
2018-06-28,Movistar Riders,Wind and Rain,Overpass,0,1
2018-06-28,Spirit,Singularity,Cache,1,0
2018-06-28,Heroic,Space Soldiers,Nuke,1,0
2018-06-28,Heroic,Space Soldiers,Train,1,0
2018-06-28,MK,Windigo,Overpass,0,1
2018-06-28,MK,Windigo,Mirage,0,1
2018-06-28,Vexed,Wind and Rain,Overpass,0,1
2018-06-28,Boys in Blue,Kinguin,Mirage,0,1
2018-06-28,PACT,Japaleno,Nuke,1,0
2018-06-28,Spirit,Smoke Criminals,Nuke,0,1
2018-06-28,Singularity,ALTERNATE aTTaX,Mirage,1,0
2018-06-28,iGame.com,SJ,Nuke,1,0
2018-06-28,Winstrike,EURONICS,Cache,0,1
2018-06-28,EURONICS,Winstrike,Train,0,1
2018-06-28,EURONICS,Winstrike,Nuke,1,0
2018-06-28,Fragsters,Royal Bandits,Cache,1,0
2018-06-28,Bpro,Valiance,Cache,0,1
2018-06-28,Valiance,Bpro,Mirage,1,0
2018-06-28,Ghost,Rogue,Cache,1,0
2018-06-28,Rogue,Ghost,Nuke,0,1
2018-06-28,FriendlyFire,Epsilon,Mirage,0,1
2018-06-28,Complexity,eUnited,Train,0,1
2018-06-28,Complexity,eUnited,Mirage,0,1
2018-06-29,Rogue,eUnited,Mirage,1,0
2018-06-29,Rogue,eUnited,Overpass,1,0
2018-06-29,ex-Atmosphere,Gorilla Gang,Inferno,0,1
2018-06-29,subtLe,Bravado,Mirage,0,1
2018-06-29,Rogue,Ghost,Nuke,0,1
2018-06-29,Rogue,Ghost,Train,0,1
2018-06-29,FYB,subtLe,Inferno,1,0
2018-06-29,Gorilla Gang,Swole Patrol,Inferno,1,0
2018-06-29,The Pioneers,Prospects,Inferno,0,1
2018-06-29,ex-Atmosphere,AZIO,Overpass,0,1
2018-06-29,D13,SCARZ Absolute,Overpass,0,1
2018-06-29,Ignis,Scourge of Gods,Inferno,1,0
2018-06-29,GOSU,EMC,Inferno,1,0
2018-06-29,MVP PK,2990,Train,1,0
2018-06-29,HEXAGONE,OFFSET,Inferno,0,1
2018-06-29,HEXAGONE,OFFSET,Train,0,1
2018-06-29,PLINK,FLuffy Gangsters,Mirage,1,0
2018-06-29,PLINK,FLuffy Gangsters,Inferno,1,0
2018-06-29,AVANGAR,EPG,Inferno,1,0
2018-06-29,EPG,AVANGAR,Mirage,0,1
2018-06-29,Nexus,HEADSHOTBG,Mirage,1,0
2018-06-29,Nexus,HEADSHOTBG,Train,1,0
2018-06-29,Nordavind,Heroic,Train,1,0
2018-06-29,Heroic,Nordavind,Nuke,0,1
2018-06-29,Red Reserve,Epsilon,Inferno,1,0
2018-06-29,Epsilon,Red Reserve,Mirage,0,1
2018-06-29,3DMAX,NiP,Cache,1,0
2018-06-29,NiP,3DMAX,Overpass,0,1
2018-06-29,Japaleno,AGO,Cache,0,1
2018-06-29,Japaleno,AGO,Dust2,1,0
2018-06-29,AGO,Japaleno,Overpass,0,1
2018-06-29,toxic,KlikTech,Dust2,0,1
2018-06-29,toxic,KlikTech,Mirage,0,1
2018-06-29,Fragsters,Kinguin,Cache,0,1
2018-06-29,Fragsters,Kinguin,Dust2,0,1
2018-06-29,Windigo,Sprout,Mirage,0,1
2018-06-29,Windigo,Sprout,Train,0,1
2018-06-29,LeftOut,ENCE,Mirage,1,0
2018-06-29,ENCE,LeftOut,Inferno,0,1
2018-06-29,EURONICS,OpTic,Overpass,0,1
2018-06-29,OpTic,EURONICS,Nuke,0,1
2018-06-29,OpTic,EURONICS,Inferno,1,0
2018-06-30,Goodfellas,FrostFire,Overpass,0,1
2018-06-30,AVANT,Roar,Mirage,1,0
2018-06-30,Ground Zero,Deceptors,Inferno,0,1
2018-06-30,Chiefs,ORDER,Train,0,1
2018-06-30,Forge,OutPlayed,Inferno,1,0
2018-06-30,OutPlayed,Forge,Cache,0,1
2018-06-30,Signature,24BHB,Mirage,1,0
2018-06-30,OpTic,LeftOut,Inferno,1,0
2018-06-30,Kinguin,Sprout,Train,0,1
2018-06-30,Kinguin,Sprout,Nuke,1,0
2018-06-30,Epsilon,Heroic,Cache,1,0
2018-06-30,Windigo,Fragsters,Inferno,1,0
2018-06-30,Windigo,Fragsters,Mirage,1,0
2018-07-01,Sharks,Swole Patrol,Mirage,1,0
2018-07-01,Sharks,Swole Patrol,Inferno,1,0
2018-07-01,FrostFire,Vindicta,Inferno,1,0
2018-07-01,eUnited,FURIA,Overpass,1,0
2018-07-01,eUnited,FURIA,Inferno,0,1
2018-07-01,eUnited,FURIA,Cache,0,1
2018-07-01,Legacy,AVANT,Mirage,1,0
2018-06-30,24BHB,Signature,Inferno,0,1
2018-06-30,QuestionMark,ArkAngel,Overpass,1,0
2018-06-30,QuestionMark,ArkAngel,Cache,1,0
2018-06-30,Beyond,XCN,Nuke,1,0
2018-06-30,Beyond,XCN,Cache,1,0
2018-06-30,Alpha Red,Vindicta,Dust2,1,0
2018-06-30,Vindicta,Alpha Red,Inferno,0,1
2018-06-30,MVP PK,SCARZ Absolute,Dust2,0,1
2018-06-30,MVP PK,SCARZ Absolute,Cache,0,1
2018-06-30,Ignis,GOSU,Train,0,1
2018-06-30,GOSU,Ignis,Mirage,1,0
2018-07-01,Control,Corvidae,Train,0,1
2018-06-30,MAXISAUCISSE,aAa,Train,0,1
2018-07-01,Epsilon,Nordavind,Train,0,1
2018-07-01,NiP,AGO,Train,1,0
2018-07-01,3DMAX,Japaleno,Mirage,0,1
2018-07-01,Japaleno,3DMAX,Overpass,0,1
2018-07-01,EURONICS,Windigo,Overpass,0,1
2018-07-01,SJ,PRIDE,Inferno,1,0
2018-07-01,Vexed,Ancient,Inferno,1,0
2018-07-01,Vexed,Ancient,Mirage,1,0
2018-07-01,Ghost,Sharks,Nuke,1,0
2018-07-01,Ghost,Sharks,Train,1,0
2018-07-01,MorningStars,OutPlayed,Cache,1,0
2018-06-30,aAa,MAXISAUCISSE,Inferno,1,0
2018-06-30,MKERS,MorningStars,Inferno,1,0
2018-07-01,LONDONGG,GoodJob,Cache,0,1
2018-07-01,OutPlayed,MorningStars,Overpass,1,0
2018-06-30,MorningStars,MKERS,Train,0,1
2018-06-30,toxic,HEADSHOTBG,Cache,1,0
2018-07-01,GoodJob,LONDONGG,Nuke,1,0
2018-07-01,Virtus.pro,FriendlyFire,Inferno,0,1
2018-07-01,Sprout,AGO,Cache,1,0
2018-07-01,Sprout,AGO,Mirage,1,0
2018-07-01,LeftOut,Nordavind,Inferno,1,0
2018-07-01,LeftOut,Nordavind,Overpass,0,1
2018-07-01,Nordavind,LeftOut,Dust2,0,1
2018-07-01,Windigo,3DMAX,Mirage,0,1
2018-07-01,Windigo,3DMAX,Dust2,1,0
2018-07-01,Windigo,3DMAX,Inferno,0,1
2018-07-02,Ghost,FURIA,Cache,1,0
2018-07-02,Ghost,FURIA,Overpass,1,0
2018-07-02,Dignitas,Vision,Train,1,0
2018-07-02,SYF,Rise and Grind,Inferno,0,1
2018-07-02,Rise and Grind,SYF,Inferno,1,0
2018-07-02,TRIDENT,Corvidae,Cache,1,0
2018-07-02,Legacy,Chiefs,Mirage,0,1
2018-07-02,Chiefs,Legacy,Cache,1,0
2018-07-02,Winstrike,Japaleno,Mirage,0,1
2018-07-02,Japaleno,Winstrike,Inferno,0,1
2018-07-02,Japaleno,Winstrike,Cache,1,0
2018-07-01,OutPlayed,MorningStars,Dust2,0,1
2018-07-01,AVANT,Legacy,Train,1,0
2018-07-01,Tainted Minds,seadoggs,Inferno,1,0
2018-07-01,QuestionMark,Beyond,Train,0,1
2018-07-01,Beyond,QuestionMark,Overpass,1,0
2018-07-01,GOSU,SCARZ Absolute,Cache,1,0
2018-07-01,GOSU,SCARZ Absolute,Inferno,1,0
2018-07-01,SYF,Chiefs,Nuke,0,1
2018-07-01,Grayhound,Ground Zero,Mirage,1,0
2018-07-01,Alpha Red,Signature,Inferno,0,1
2018-07-01,Alpha Red,Signature,Train,0,1
2018-07-01,Chiefs,SYF,Inferno,0,1
2018-07-01,Grayhound,Ground Zero,Cache,1,0
2018-06-30,toxic,HEADSHOTBG,Inferno,1,0
2018-06-30,Valiance,PRIDE,Nuke,1,0
2018-06-30,KlikTech,Nexus,Mirage,0,1
2018-06-30,Nexus,KlikTech,Inferno,1,0
2018-06-30,LDLC,aAa,Nuke,1,0
2018-06-30,aAa,LDLC,Train,1,0
2018-06-30,LDLC,aAa,Inferno,0,1
2018-06-30,Japaleno,OpTic,Dust2,0,1
2018-06-30,Japaleno,OpTic,Nuke,0,1
2018-06-30,LeftOut,3DMAX,Train,1,0
2018-06-30,3DMAX,LeftOut,Cache,0,1
2018-06-30,Red Reserve,Sprout,Mirage,0,1
2018-06-30,Sprout,Red Reserve,Train,1,0
2018-06-30,Kinguin,Nordavind,Overpass,1,0
2018-06-30,Nordavind,Kinguin,Dust2,1,0
2018-06-30,Nordavind,Kinguin,Train,0,1
2018-06-30,ENCE,Epsilon,Mirage,1,0
2018-06-30,Epsilon,ENCE,Overpass,0,1
2018-06-30,Windigo,AGO,Train,1,0
2018-06-30,AGO,Windigo,Nuke,1,0
2018-06-30,AGO,Windigo,Overpass,1,0
2018-06-30,EURONICS,Heroic,Dust2,1,0
2018-06-30,EURONICS,Heroic,Overpass,1,0
2018-06-30,NiP,Fragsters,Train,0,1
2018-06-30,NiP,Fragsters,Nuke,1,0
2018-06-30,NiP,Fragsters,Inferno,1,0
2018-06-30,Virtue,FURIA Inagame,Dust2,1,0
2018-06-30,Virtue,FURIA Inagame,Inferno,0,1
2018-06-30,Virtue,FURIA Inagame,Mirage,1,0
2018-06-30,Winstrike,GoodJob,Nuke,0,1
2018-06-30,Winstrike,GoodJob,Cache,1,0
2018-06-30,Winstrike,GoodJob,Inferno,0,1
2018-06-30,Complexity,FURIA,Inferno,1,0
2018-06-30,Complexity,FURIA,Nuke,0,1
2018-06-30,Complexity,FURIA,Train,0,1
2018-06-30,AGO,3DMAX,Mirage,1,0
2018-06-30,AGO,3DMAX,Inferno,1,0
2018-06-30,NiP,Nordavind,Nuke,1,0
2018-06-30,NiP,Nordavind,Overpass,1,0
2018-06-30,Red Reserve,EURONICS,Overpass,1,0
2018-06-30,EURONICS,Red Reserve,Nuke,0,1
2018-06-30,Japaleno,ENCE,Nuke,0,1
2018-06-30,Japaleno,ENCE,Mirage,1,0
2018-06-30,ENCE,Japaleno,Inferno,1,0
2018-06-30,OpTic,LeftOut,Mirage,1,0
2018-06-30,Heroic,Epsilon,Mirage,0,1
2018-06-30,Epsilon,Heroic,Overpass,0,1
2018-06-30,Sprout,Kinguin,Overpass,0,1
2018-07-02,Codewise Unicorns,Izako Boars,Overpass,1,0
2018-07-01,LONDONGG,GODLIKE,Cache,1,0
2018-07-02,Izako Boars,Codewise Unicorns,Inferno,0,1
2018-07-02,PLINK,Asiamix,Inferno,0,1
2018-07-02,PLINK,Asiamix,Mirage,1,0
2018-07-02,PLINK,Asiamix,Overpass,1,0
2018-07-02,ALTERNATE aTTaX,Smoke Criminals,Mirage,0,1
2018-07-01,GODLIKE,LONDONGG,Nuke,0,1
2018-07-02,Bpro,MK,Mirage,1,0
2018-07-01,MKERS,Forge,Cache,1,0
2018-07-02,Bpro,MK,Overpass,1,0
2018-07-02,Virtus.pro,Epsilon,Inferno,0,1
2018-07-02,Winstrike,SkitLite,Inferno,0,1
2018-07-02,Winstrike,SkitLite,Dust2,1,0
2018-07-02,Winstrike,SkitLite,Nuke,0,1
2018-07-02,Windigo,Valiance,Dust2,1,0
2018-07-02,Valiance,Windigo,Inferno,0,1
2018-07-03,AZIO,Mythic,Inferno,0,1
2018-07-03,Fam143,Dignitas,Mirage,0,1
2018-07-03,Ground Zero,AVANT,Train,0,1
2018-07-03,AVANT,Ground Zero,Mirage,1,0
2018-07-01,Forge,MKERS,Train,1,0
2018-07-01,Forge,MKERS,Inferno,1,0
2018-07-01,DreamEaters,k1ck,Train,0,1
2018-07-01,DreamEaters,k1ck,Mirage,0,1
2018-07-01,GoodJob,Evolution,Inferno,1,0
2018-07-01,Evolution,GoodJob,Overpass,1,0
2018-07-01,GoodJob,Evolution,Cache,1,0
2018-07-01,Japaleno,3DMAX,Cache,0,1
2018-07-01,Epsilon,Nordavind,Cache,1,0
2018-07-01,Epsilon,Nordavind,Overpass,0,1
2018-07-01,Sprout,ENCE,Dust2,0,1
2018-07-01,Sprout,ENCE,Train,0,1
2018-07-01,EURONICS,Windigo,Train,0,1
2018-07-01,Windigo,EURONICS,Cache,0,1
2018-07-01,LeftOut,Red Reserve,Mirage,0,1
2018-07-01,LeftOut,Red Reserve,Cache,0,1
2018-07-01,NiP,AGO,Cache,1,0
2018-07-01,AGO,NiP,Overpass,1,0
2018-07-03,ENCE,Astralis,Nuke,0,1
2018-07-03,NiP,Cloud9,Inferno,0,1
2018-07-03,Taboo,Grayhound,Inferno,0,1
2018-07-03,mousesports,Gambit,Dust2,1,0
2018-07-03,G2,Natus Vincere,Inferno,1,0
2018-07-03,Taboo,Grayhound,Dust2,0,1
2018-07-03,Renegades,MIBR,Cache,0,1
2018-07-03,FaZe,BOOT-d[S],Dust2,1,0
2018-07-03,Endpoint,Bpro,Overpass,0,1
2018-07-03,Endpoint,Bpro,Inferno,0,1
2018-07-03,BIG,Liquid,Dust2,1,0
2018-07-03,North,fnatic,Inferno,0,1
2018-07-03,Tricked,Epsilon,Train,1,0
2018-07-03,PACT,Valiance,Mirage,1,0
2018-07-03,ENCE,NiP,Inferno,1,0
2018-07-03,ENCE,NiP,Train,1,0
2018-07-03,DreamEaters,PLINK,Inferno,1,0
2018-07-03,PLINK,DreamEaters,Cache,0,1
2018-07-03,Astralis,Cloud9,Mirage,1,0
2018-07-03,Astralis,Cloud9,Overpass,1,0
2018-07-03,Sprout,Kinguin,Train,1,0
2018-07-03,Tricked,Boys in Blue,Cache,1,0
2018-07-03,iGame.com,Wind and Rain,Cache,0,1
2018-07-03,Natus Vincere,Gambit,Overpass,1,0
2018-07-03,Gambit,Natus Vincere,Train,0,1
2018-07-03,Valiance,Royal Bandits,Inferno,0,1
2018-07-03,Winstrike,Nexus,Inferno,1,0
2018-07-03,Winstrike,Nexus,Mirage,0,1
2018-07-03,mousesports,G2,Dust2,0,1
2018-07-03,G2,mousesports,Mirage,0,1
2018-07-03,mousesports,G2,Inferno,0,1
2018-07-03,Virtue,DETONA,Mirage,1,0
2018-07-03,INTZ,Avalanche,Overpass,1,0
2018-07-04,Dignitas,RESOLUTE,Mirage,1,0
2018-07-04,RESOLUTE,Fam143,Train,1,0
2018-07-04,Mythic,XFORCE,Cache,1,0
2018-07-04,Bravado,Really Old People,Mirage,0,1
2018-07-04,Clutch Solutions,ex-Atmosphere,Mirage,1,0
2018-07-04,1UP,Rise and Grind,Nuke,0,1
2018-07-04,Legacy,TRIDENT,Inferno,1,0
2018-07-04,Renegades,BOOT-d[S],Cache,1,0
2018-07-04,BOOT-d[S],Renegades,Train,0,1
2018-07-04,Liquid,North,Train,0,1
2018-07-04,North,Liquid,Inferno,1,0
2018-07-04,Ground Zero,SYF,Inferno,0,1
2018-07-04,Legacy,1UP,Cache,1,0
2018-07-04,mousesports,ENCE,Inferno,0,1
2018-07-04,ENCE,mousesports,Mirage,1,0
2018-07-04,FaZe,MIBR,Dust2,1,0
2018-07-04,MIBR,FaZe,Mirage,0,1
